"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"25359","86.673139","1.9.1","host","USB","28","URB_BULK in","00"
"25360","86.673167","host","1.9.1","USB","27","URB_BULK in",""
"25361","86.674174","1.9.1","host","USB","28","URB_BULK in","00"
"25362","86.674204","host","1.9.1","USB","27","URB_BULK in",""
"25365","86.675213","1.9.1","host","USB","28","URB_BULK in","05"
"25366","86.675241","host","1.9.1","USB","27","URB_BULK in",""
"25367","86.676243","1.9.1","host","USB","28","URB_BULK in","00"
"25368","86.676271","host","1.9.1","USB","27","URB_BULK in",""
"25369","86.677291","1.9.1","host","USB","28","URB_BULK in","00"
"25370","86.677320","host","1.9.1","USB","27","URB_BULK in",""
"25371","86.678330","1.9.1","host","USB","28","URB_BULK in","00"
"25372","86.678362","host","1.9.1","USB","27","URB_BULK in",""
"25373","86.679360","1.9.1","host","USB","28","URB_BULK in","02"
"25374","86.679389","host","1.9.1","USB","27","URB_BULK in",""
"25375","86.680399","1.9.1","host","USB","28","URB_BULK in","1e"
"25376","86.680427","host","1.9.1","USB","27","URB_BULK in",""
"25377","86.681432","1.9.1","host","USB","28","URB_BULK in","00"
"25378","86.681461","host","1.9.1","USB","27","URB_BULK in",""
"25379","86.682476","1.9.1","host","USB","28","URB_BULK in","00"
"25380","86.682504","host","1.9.1","USB","27","URB_BULK in",""
"25383","86.683520","1.9.1","host","USB","28","URB_BULK in","00"
"25384","86.683550","host","1.9.1","USB","27","URB_BULK in",""
"25385","86.684549","1.9.1","host","USB","28","URB_BULK in","00"
"25386","86.684577","host","1.9.1","USB","27","URB_BULK in",""
"25387","86.685638","1.9.1","host","USB","28","URB_BULK in","f7"
"25388","86.685667","host","1.9.1","USB","27","URB_BULK in",""
"25389","86.686643","1.9.1","host","USB","28","URB_BULK in","d9"
"25390","86.686671","host","1.9.1","USB","27","URB_BULK in",""
"25413","86.740736","host","1.9.1","USB","39","URB_BULK out","7bff20000600580000000600"
"25414","86.740808","1.9.1","host","USB","27","URB_BULK out",""
"25417","86.740877","host","1.9.1","USB","31","URB_BULK out","00080c00"
"25418","86.740914","1.9.1","host","USB","27","URB_BULK out",""
"25421","86.740961","host","1.9.1","USB","29","URB_BULK out","f3f7"
"25422","86.741000","1.9.1","host","USB","27","URB_BULK out",""
"25438","86.762765","1.9.1","host","USB","29","URB_BULK in","7aff"
"25439","86.762781","host","1.9.1","USB","27","URB_BULK in",""
"25441","86.764781","1.9.1","host","USB","28","URB_BULK in","20"
"25442","86.764817","host","1.9.1","USB","27","URB_BULK in",""
"25443","86.765829","1.9.1","host","USB","28","URB_BULK in","80"
"25444","86.765857","host","1.9.1","USB","27","URB_BULK in",""
"25445","86.766856","1.9.1","host","USB","28","URB_BULK in","16"
"25446","86.766875","host","1.9.1","USB","27","URB_BULK in",""
"25447","86.767901","1.9.1","host","USB","28","URB_BULK in","00"
"25448","86.767919","host","1.9.1","USB","27","URB_BULK in",""
"25449","86.768942","1.9.1","host","USB","28","URB_BULK in","58"
"25450","86.768959","host","1.9.1","USB","27","URB_BULK in",""
"25451","86.769986","1.9.1","host","USB","28","URB_BULK in","00"
"25452","86.770017","host","1.9.1","USB","27","URB_BULK in",""
"25455","86.771020","1.9.1","host","USB","28","URB_BULK in","00"
"25456","86.771048","host","1.9.1","USB","27","URB_BULK in",""
"25457","86.772059","1.9.1","host","USB","28","URB_BULK in","00"
"25458","86.772091","host","1.9.1","USB","27","URB_BULK in",""
"25459","86.773094","1.9.1","host","USB","28","URB_BULK in","f6"
"25460","86.773122","host","1.9.1","USB","27","URB_BULK in",""
"25461","86.774123","1.9.1","host","USB","28","URB_BULK in","7f"
"25462","86.774153","host","1.9.1","USB","27","URB_BULK in",""
"25463","86.775162","1.9.1","host","USB","28","URB_BULK in","00"
"25464","86.775190","host","1.9.1","USB","27","URB_BULK in",""
"25465","86.776208","1.9.1","host","USB","28","URB_BULK in","08"
"25466","86.776236","host","1.9.1","USB","27","URB_BULK in",""
"25467","86.777237","1.9.1","host","USB","28","URB_BULK in","00"
"25468","86.777265","host","1.9.1","USB","27","URB_BULK in",""
"25469","86.778277","1.9.1","host","USB","28","URB_BULK in","00"
"25470","86.778306","host","1.9.1","USB","27","URB_BULK in",""
"25473","86.779313","1.9.1","host","USB","28","URB_BULK in","0c"
"25474","86.779343","host","1.9.1","USB","27","URB_BULK in",""
"25475","86.780358","1.9.1","host","USB","28","URB_BULK in","00"
"25476","86.780385","host","1.9.1","USB","27","URB_BULK in",""
"25477","86.781394","1.9.1","host","USB","28","URB_BULK in","00"
"25478","86.781412","host","1.9.1","USB","27","URB_BULK in",""
"25479","86.782427","1.9.1","host","USB","28","URB_BULK in","00"
"25480","86.782445","host","1.9.1","USB","27","URB_BULK in",""
"25481","86.783464","1.9.1","host","USB","28","URB_BULK in","10"
"25482","86.783482","host","1.9.1","USB","27","URB_BULK in",""
"25483","86.784507","1.9.1","host","USB","28","URB_BULK in","00"
"25484","86.784526","host","1.9.1","USB","27","URB_BULK in",""
"25485","86.785535","1.9.1","host","USB","28","URB_BULK in","00"
"25486","86.785553","host","1.9.1","USB","27","URB_BULK in",""
"25487","86.786655","1.9.1","host","USB","28","URB_BULK in","00"
"25490","86.786737","host","1.9.1","USB","27","URB_BULK in",""
"25491","86.787659","1.9.1","host","USB","28","URB_BULK in","00"
"25492","86.787698","host","1.9.1","USB","27","URB_BULK in",""
"25493","86.788664","1.9.1","host","USB","28","URB_BULK in","00"
"25494","86.788694","host","1.9.1","USB","27","URB_BULK in",""
"25497","86.789702","1.9.1","host","USB","28","URB_BULK in","00"
"25498","86.789733","host","1.9.1","USB","27","URB_BULK in",""
"25500","86.790720","1.9.1","host","USB","28","URB_BULK in","00"
"25501","86.790728","host","1.9.1","USB","27","URB_BULK in",""
"25502","86.791769","1.9.1","host","USB","28","URB_BULK in","15"
"25503","86.791798","host","1.9.1","USB","27","URB_BULK in",""
"25511","86.792803","1.9.1","host","USB","28","URB_BULK in","00"
"25512","86.792811","host","1.9.1","USB","27","URB_BULK in",""
"25514","86.793839","1.9.1","host","USB","28","URB_BULK in","00"
"25515","86.793869","host","1.9.1","USB","27","URB_BULK in",""
"25516","86.794885","1.9.1","host","USB","28","URB_BULK in","00"
"25517","86.794917","host","1.9.1","USB","27","URB_BULK in",""
"25518","86.795920","1.9.1","host","USB","28","URB_BULK in","ce"
"25519","86.795946","host","1.9.1","USB","27","URB_BULK in",""
"25521","86.796948","1.9.1","host","USB","28","URB_BULK in","f7"
"25522","86.796967","host","1.9.1","USB","27","URB_BULK in",""
"26017","88.601824","host","1.9.1","USB","39","URB_BULK out","7bff20000600590000000500"
"26018","88.601898","1.9.1","host","USB","27","URB_BULK out",""
"26019","88.601956","host","1.9.1","USB","31","URB_BULK out","01000c00"
"26020","88.602006","1.9.1","host","USB","27","URB_BULK out",""
"26021","88.602048","host","1.9.1","USB","29","URB_BULK out","f2ff"
"26022","88.602089","1.9.1","host","USB","27","URB_BULK out",""
"26025","88.623839","1.9.1","host","USB","28","URB_BULK in","7a"
"26026","88.623888","host","1.9.1","USB","27","URB_BULK in",""
"26027","88.624854","1.9.1","host","USB","28","URB_BULK in","ff"
"26028","88.624883","host","1.9.1","USB","27","URB_BULK in",""
"26029","88.625896","1.9.1","host","USB","28","URB_BULK in","20"
"26030","88.625924","host","1.9.1","USB","27","URB_BULK in",""
"26031","88.626928","1.9.1","host","USB","28","URB_BULK in","80"
"26032","88.626957","host","1.9.1","USB","27","URB_BULK in",""
"26033","88.627968","1.9.1","host","USB","28","URB_BULK in","1e"
"26034","88.627997","host","1.9.1","USB","27","URB_BULK in",""
"26035","88.629012","1.9.1","host","USB","28","URB_BULK in","00"
"26036","88.629041","host","1.9.1","USB","27","URB_BULK in",""
"26037","88.630045","1.9.1","host","USB","28","URB_BULK in","59"
"26038","88.630073","host","1.9.1","USB","27","URB_BULK in",""
"26039","88.631085","1.9.1","host","USB","28","URB_BULK in","00"
"26040","88.631113","host","1.9.1","USB","27","URB_BULK in",""
"26041","88.632120","1.9.1","host","USB","28","URB_BULK in","00"
"26042","88.632148","host","1.9.1","USB","27","URB_BULK in",""
"26043","88.633162","1.9.1","host","USB","28","URB_BULK in","00"
"26044","88.633190","host","1.9.1","USB","27","URB_BULK in",""
"26045","88.634200","1.9.1","host","USB","28","URB_BULK in","ed"
"26046","88.634228","host","1.9.1","USB","27","URB_BULK in",""
"26047","88.635228","1.9.1","host","USB","28","URB_BULK in","7f"
"26048","88.635256","host","1.9.1","USB","27","URB_BULK in",""
"26049","88.636274","1.9.1","host","USB","28","URB_BULK in","01"
"26050","88.636298","host","1.9.1","USB","27","URB_BULK in",""
"26051","88.637316","1.9.1","host","USB","28","URB_BULK in","00"
"26052","88.637345","host","1.9.1","USB","27","URB_BULK in",""
"26054","88.638350","1.9.1","host","USB","28","URB_BULK in","00"
"26055","88.638379","host","1.9.1","USB","27","URB_BULK in",""
"26056","88.639378","1.9.1","host","USB","28","URB_BULK in","00"
"26057","88.639396","host","1.9.1","USB","27","URB_BULK in",""
"26059","88.640420","1.9.1","host","USB","28","URB_BULK in","14"
"26060","88.640438","host","1.9.1","USB","27","URB_BULK in",""
"26061","88.641464","1.9.1","host","USB","28","URB_BULK in","00"
"26062","88.641482","host","1.9.1","USB","27","URB_BULK in",""
"26063","88.642494","1.9.1","host","USB","28","URB_BULK in","00"
"26064","88.642512","host","1.9.1","USB","27","URB_BULK in",""
"26065","88.643537","1.9.1","host","USB","28","URB_BULK in","00"
"26066","88.643554","host","1.9.1","USB","27","URB_BULK in",""
"26067","88.644574","1.9.1","host","USB","28","URB_BULK in","11"
"26068","88.644592","host","1.9.1","USB","27","URB_BULK in",""
"26069","88.645603","1.9.1","host","USB","28","URB_BULK in","a4"
"26070","88.645620","host","1.9.1","USB","27","URB_BULK in",""
"26071","88.646708","1.9.1","host","USB","28","URB_BULK in","00"
"26072","88.646726","host","1.9.1","USB","27","URB_BULK in",""
"26073","88.647709","1.9.1","host","USB","28","URB_BULK in","00"
"26074","88.647738","host","1.9.1","USB","27","URB_BULK in",""
"26075","88.648716","1.9.1","host","USB","28","URB_BULK in","98"
"26076","88.648735","host","1.9.1","USB","27","URB_BULK in",""
"26077","88.649759","1.9.1","host","USB","28","URB_BULK in","20"
"26078","88.649777","host","1.9.1","USB","27","URB_BULK in",""
"26079","88.650794","1.9.1","host","USB","28","URB_BULK in","00"
"26080","88.650823","host","1.9.1","USB","27","URB_BULK in",""
"26081","88.651840","1.9.1","host","USB","28","URB_BULK in","00"
"26082","88.651867","host","1.9.1","USB","27","URB_BULK in",""
"26083","88.652882","1.9.1","host","USB","28","URB_BULK in","14"
"26084","88.652910","host","1.9.1","USB","27","URB_BULK in",""
"26085","88.653907","1.9.1","host","USB","28","URB_BULK in","00"
"26086","88.653932","host","1.9.1","USB","27","URB_BULK in",""
"26087","88.654960","1.9.1","host","USB","28","URB_BULK in","06"
"26088","88.654992","host","1.9.1","USB","27","URB_BULK in",""
"26089","88.655987","1.9.1","host","USB","28","URB_BULK in","12"
"26090","88.656014","host","1.9.1","USB","27","URB_BULK in",""
"26091","88.657029","1.9.1","host","USB","28","URB_BULK in","01"
"26092","88.657057","host","1.9.1","USB","27","URB_BULK in",""
"26093","88.658063","1.9.1","host","USB","28","URB_BULK in","08"
"26094","88.658081","host","1.9.1","USB","27","URB_BULK in",""
"26095","88.659103","1.9.1","host","USB","28","URB_BULK in","48"
"26096","88.659132","host","1.9.1","USB","27","URB_BULK in",""
"26097","88.660136","1.9.1","host","USB","28","URB_BULK in","03"
"26098","88.660155","host","1.9.1","USB","27","URB_BULK in",""
"26099","88.661170","1.9.1","host","USB","28","URB_BULK in","08"
"26100","88.661188","host","1.9.1","USB","27","URB_BULK in",""
"26101","88.662210","1.9.1","host","USB","28","URB_BULK in","00"
"26102","88.662229","host","1.9.1","USB","27","URB_BULK in",""
"26103","88.663244","1.9.1","host","USB","28","URB_BULK in","00"
"26104","88.663262","host","1.9.1","USB","27","URB_BULK in",""
"26105","88.664287","1.9.1","host","USB","28","URB_BULK in","00"
"26106","88.664305","host","1.9.1","USB","27","URB_BULK in",""
"26107","88.665325","1.9.1","host","USB","28","URB_BULK in","d6"
"26108","88.665343","host","1.9.1","USB","27","URB_BULK in",""
"26109","88.666363","1.9.1","host","USB","28","URB_BULK in","1d"
"26110","88.666381","host","1.9.1","USB","27","URB_BULK in",""
"26129","88.718873","host","1.9.1","USB","39","URB_BULK out","7bff200006005a0000000400"
"26130","88.718921","1.9.1","host","USB","27","URB_BULK out",""
"26133","88.718988","host","1.9.1","USB","31","URB_BULK out","00080c00"
"26134","88.719030","1.9.1","host","USB","27","URB_BULK out",""
"26137","88.719088","host","1.9.1","USB","29","URB_BULK out","f3f7"
"26138","88.719135","1.9.1","host","USB","27","URB_BULK out",""
"26152","88.740723","1.9.1","host","USB","28","URB_BULK in","7a"
"26153","88.740773","host","1.9.1","USB","27","URB_BULK in",""
"26154","88.741737","1.9.1","host","USB","28","URB_BULK in","ff"
"26155","88.741766","host","1.9.1","USB","27","URB_BULK in",""
"26157","88.742747","1.9.1","host","USB","28","URB_BULK in","20"
"26158","88.742753","host","1.9.1","USB","27","URB_BULK in",""
"26159","88.743788","1.9.1","host","USB","28","URB_BULK in","80"
"26160","88.743806","host","1.9.1","USB","27","URB_BULK in",""
"26161","88.744836","1.9.1","host","USB","28","URB_BULK in","16"
"26162","88.744867","host","1.9.1","USB","27","URB_BULK in",""
"26163","88.745874","1.9.1","host","USB","28","URB_BULK in","00"
"26164","88.745892","host","1.9.1","USB","27","URB_BULK in",""
"26165","88.746903","1.9.1","host","USB","28","URB_BULK in","5a"
"26166","88.746921","host","1.9.1","USB","27","URB_BULK in",""
"26167","88.747941","1.9.1","host","USB","28","URB_BULK in","00"
"26168","88.747959","host","1.9.1","USB","27","URB_BULK in",""
"26169","88.748978","1.9.1","host","USB","28","URB_BULK in","00"
"26170","88.748997","host","1.9.1","USB","27","URB_BULK in",""
"26171","88.750021","1.9.1","host","USB","28","URB_BULK in","00"
"26172","88.750048","host","1.9.1","USB","27","URB_BULK in",""
"26173","88.751062","1.9.1","host","USB","28","URB_BULK in","f4"
"26174","88.751091","host","1.9.1","USB","27","URB_BULK in",""
"26175","88.752099","1.9.1","host","USB","28","URB_BULK in","7f"
"26176","88.752126","host","1.9.1","USB","27","URB_BULK in",""
"26177","88.753128","1.9.1","host","USB","28","URB_BULK in","00"
"26178","88.753156","host","1.9.1","USB","27","URB_BULK in",""
"26179","88.754172","1.9.1","host","USB","28","URB_BULK in","08"
"26180","88.754201","host","1.9.1","USB","27","URB_BULK in",""
"26181","88.755215","1.9.1","host","USB","28","URB_BULK in","00"
"26182","88.755244","host","1.9.1","USB","27","URB_BULK in",""
"26183","88.756249","1.9.1","host","USB","28","URB_BULK in","00"
"26184","88.756267","host","1.9.1","USB","27","URB_BULK in",""
"26185","88.757282","1.9.1","host","USB","28","URB_BULK in","0c"
"26186","88.757300","host","1.9.1","USB","27","URB_BULK in",""
"26187","88.758317","1.9.1","host","USB","28","URB_BULK in","00"
"26188","88.758334","host","1.9.1","USB","27","URB_BULK in",""
"26189","88.759356","1.9.1","host","USB","28","URB_BULK in","00"
"26190","88.759374","host","1.9.1","USB","27","URB_BULK in",""
"26191","88.760390","1.9.1","host","USB","28","URB_BULK in","00"
"26192","88.760408","host","1.9.1","USB","27","URB_BULK in",""
"26193","88.761432","1.9.1","host","USB","28","URB_BULK in","10"
"26194","88.761450","host","1.9.1","USB","27","URB_BULK in",""
"26195","88.762473","1.9.1","host","USB","28","URB_BULK in","00"
"26196","88.762490","host","1.9.1","USB","27","URB_BULK in",""
"26197","88.763507","1.9.1","host","USB","28","URB_BULK in","00"
"26198","88.763525","host","1.9.1","USB","27","URB_BULK in",""
"26199","88.764549","1.9.1","host","USB","28","URB_BULK in","00"
"26200","88.764568","host","1.9.1","USB","27","URB_BULK in",""
"26203","88.765592","1.9.1","host","USB","28","URB_BULK in","00"
"26204","88.765621","host","1.9.1","USB","27","URB_BULK in",""
"26205","88.766625","1.9.1","host","USB","28","URB_BULK in","00"
"26206","88.766654","host","1.9.1","USB","27","URB_BULK in",""
"26208","88.767712","1.9.1","host","USB","28","URB_BULK in","00"
"26209","88.767741","host","1.9.1","USB","27","URB_BULK in",""
"26210","88.768713","1.9.1","host","USB","28","URB_BULK in","00"
"26211","88.768734","host","1.9.1","USB","27","URB_BULK in",""
"26213","88.769768","1.9.1","host","USB","28","URB_BULK in","14"
"26214","88.769783","host","1.9.1","USB","27","URB_BULK in",""
"26215","88.770764","1.9.1","host","USB","28","URB_BULK in","00"
"26216","88.770793","host","1.9.1","USB","27","URB_BULK in",""
"26217","88.771806","1.9.1","host","USB","28","URB_BULK in","00"
"26218","88.771824","host","1.9.1","USB","27","URB_BULK in",""
"26219","88.772848","1.9.1","host","USB","28","URB_BULK in","00"
"26220","88.772866","host","1.9.1","USB","27","URB_BULK in",""
"26221","88.773882","1.9.1","host","USB","28","URB_BULK in","cf"
"26222","88.773912","host","1.9.1","USB","27","URB_BULK in",""
"26223","88.774915","1.9.1","host","USB","28","URB_BULK in","f7"
"26224","88.774944","host","1.9.1","USB","27","URB_BULK in",""
"26695","90.579883","host","1.9.1","USB","39","URB_BULK out","7bff200006005b0000000300"
"26696","90.579937","1.9.1","host","USB","27","URB_BULK out",""
"26699","90.580012","host","1.9.1","USB","31","URB_BULK out","01000c00"
"26700","90.580054","1.9.1","host","USB","27","URB_BULK out",""
"26703","90.580101","host","1.9.1","USB","29","URB_BULK out","f2ff"
"26704","90.580138","1.9.1","host","USB","27","URB_BULK out",""
"26714","90.601945","1.9.1","host","USB","28","URB_BULK in","7a"
"26715","90.601974","host","1.9.1","USB","27","URB_BULK in",""
