"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"30709","103.801285","1.2.1","host","USB","28","URB_BULK in","00"
"30710","103.801313","host","1.2.1","USB","27","URB_BULK in",""
"30711","103.802319","1.2.1","host","USB","28","URB_BULK in","11"
"30712","103.802347","host","1.2.1","USB","27","URB_BULK in",""
"30713","103.803363","1.2.1","host","USB","28","URB_BULK in","00"
"30714","103.803391","host","1.2.1","USB","27","URB_BULK in",""
"30715","103.804395","1.2.1","host","USB","28","URB_BULK in","00"
"30716","103.804423","host","1.2.1","USB","27","URB_BULK in",""
"30717","103.805436","1.2.1","host","USB","28","URB_BULK in","00"
"30718","103.805462","host","1.2.1","USB","27","URB_BULK in",""
"30721","103.806480","1.2.1","host","USB","28","URB_BULK in","50"
"30722","103.806501","host","1.2.1","USB","27","URB_BULK in",""
"30723","103.807507","1.2.1","host","USB","28","URB_BULK in","f7"
"30724","103.807535","host","1.2.1","USB","27","URB_BULK in",""
"30725","103.808030","host","1.2.0","USB","36","URB_CONTROL in",""
"30726","103.809245","1.2.0","host","USB","47","URB_CONTROL in",""
"30733","103.856129","host","1.2.0","USB","36","URB_CONTROL in",""
"30734","103.856203","host","1.2.0","USB","36","URB_CONTROL in",""
"30735","103.858264","1.2.0","host","USB","29","URB_CONTROL in",""
"30736","103.861242","1.2.0","host","USB","47","URB_CONTROL in",""
"30743","103.948971","host","1.2.0","USB","36","URB_CONTROL in",""
"30744","103.949019","host","1.2.0","USB","36","URB_CONTROL in",""
"30745","103.950254","1.2.0","host","USB","29","URB_CONTROL in",""
"30746","103.953248","1.2.0","host","USB","47","URB_CONTROL in",""
"30747","104.044147","host","1.2.0","USB","36","URB_CONTROL in",""
"30748","104.044208","host","1.2.0","USB","36","URB_CONTROL in",""
"30749","104.046254","1.2.0","host","USB","29","URB_CONTROL in",""
"30750","104.049248","1.2.0","host","USB","47","URB_CONTROL in",""
"30751","104.138573","host","1.2.0","USB","36","URB_CONTROL in",""
"30752","104.138629","host","1.2.0","USB","36","URB_CONTROL in",""
"30753","104.140297","1.2.0","host","USB","29","URB_CONTROL in",""
"30754","104.143246","1.2.0","host","USB","47","URB_CONTROL in",""
"30755","104.232593","host","1.2.0","USB","36","URB_CONTROL in",""
"30756","104.232697","host","1.2.0","USB","36","URB_CONTROL in",""
"30757","104.234266","1.2.0","host","USB","29","URB_CONTROL in",""
"30758","104.237259","1.2.0","host","USB","47","URB_CONTROL in",""
"30765","104.325604","host","1.2.0","USB","36","URB_CONTROL in",""
"30766","104.325658","host","1.2.0","USB","36","URB_CONTROL in",""
"30769","104.327274","1.2.0","host","USB","29","URB_CONTROL in",""
"30770","104.330255","1.2.0","host","USB","47","URB_CONTROL in",""
"30795","104.421040","host","1.2.0","USB","36","URB_CONTROL in",""
"30796","104.421071","host","1.2.0","USB","36","URB_CONTROL in",""
"30797","104.422262","1.2.0","host","USB","29","URB_CONTROL in",""
"30798","104.425268","1.2.0","host","USB","47","URB_CONTROL in",""
"30817","104.513685","host","1.2.0","USB","36","URB_CONTROL in",""
"30818","104.513730","host","1.2.0","USB","36","URB_CONTROL in",""
"30819","104.515271","1.2.0","host","USB","29","URB_CONTROL in",""
"30820","104.518262","1.2.0","host","USB","47","URB_CONTROL in",""
"30861","104.607994","host","1.2.0","USB","36","URB_CONTROL in",""
"30862","104.608042","host","1.2.0","USB","36","URB_CONTROL in",""
"30863","104.609280","1.2.0","host","USB","29","URB_CONTROL in",""
"30866","104.612279","1.2.0","host","USB","47","URB_CONTROL in",""
"30889","104.701813","host","1.2.0","USB","36","URB_CONTROL in",""
"30890","104.701853","host","1.2.0","USB","36","URB_CONTROL in",""
"30891","104.703283","1.2.0","host","USB","29","URB_CONTROL in",""
"30894","104.706277","1.2.0","host","USB","47","URB_CONTROL in",""
"30909","104.794693","host","1.2.0","USB","36","URB_CONTROL in",""
"30910","104.794773","host","1.2.0","USB","36","URB_CONTROL in",""
"30911","104.796282","1.2.0","host","USB","29","URB_CONTROL in",""
"30912","104.799301","1.2.0","host","USB","47","URB_CONTROL in",""
"30923","104.876897","host","1.2.0","USB","36","URB_CONTROL in",""
"30924","104.876971","host","1.2.0","USB","36","URB_CONTROL in",""
"30925","104.878294","1.2.0","host","USB","29","URB_CONTROL in",""
"30926","104.881282","1.2.0","host","USB","47","URB_CONTROL in",""
"30931","104.966259","host","1.2.0","USB","36","URB_CONTROL in",""
"30932","104.966337","host","1.2.0","USB","36","URB_CONTROL in",""
"30933","104.968280","1.2.0","host","USB","29","URB_CONTROL in",""
"30934","104.971284","1.2.0","host","USB","47","URB_CONTROL in",""
"30949","105.060393","host","1.2.0","USB","36","URB_CONTROL in",""
"30950","105.060442","host","1.2.0","USB","36","URB_CONTROL in",""
"30953","105.062417","1.2.0","host","USB","29","URB_CONTROL in",""
"30954","105.065290","1.2.0","host","USB","47","URB_CONTROL in",""
"30973","105.155350","host","1.2.0","USB","36","URB_CONTROL in",""
"30974","105.155462","host","1.2.0","USB","36","URB_CONTROL in",""
"30975","105.157305","1.2.0","host","USB","29","URB_CONTROL in",""
"30976","105.160300","1.2.0","host","USB","47","URB_CONTROL in",""
"30977","105.249632","host","1.2.0","USB","36","URB_CONTROL in",""
"30978","105.249716","host","1.2.0","USB","36","URB_CONTROL in",""
"30979","105.251305","1.2.0","host","USB","29","URB_CONTROL in",""
"30980","105.254295","1.2.0","host","USB","47","URB_CONTROL in",""
"30997","105.342922","host","1.2.0","USB","36","URB_CONTROL in",""
"30998","105.342967","host","1.2.0","USB","36","URB_CONTROL in",""
"30999","105.344301","1.2.0","host","USB","29","URB_CONTROL in",""
"31000","105.347298","1.2.0","host","USB","47","URB_CONTROL in",""
"31003","105.437394","host","1.2.0","USB","36","URB_CONTROL in",""
"31004","105.437474","host","1.2.0","USB","36","URB_CONTROL in",""
"31005","105.439317","1.2.0","host","USB","29","URB_CONTROL in",""
"31006","105.442324","1.2.0","host","USB","47","URB_CONTROL in",""
"31007","105.531420","host","1.2.0","USB","36","URB_CONTROL in",""
"31008","105.531505","host","1.2.0","USB","36","URB_CONTROL in",""
"31009","105.533315","1.2.0","host","USB","29","URB_CONTROL in",""
"31010","105.536298","1.2.0","host","USB","47","URB_CONTROL in",""
"31037","105.625464","host","1.2.0","USB","36","URB_CONTROL in",""
"31038","105.625510","host","1.2.0","USB","36","URB_CONTROL in",""
"31039","105.627305","1.2.0","host","USB","29","URB_CONTROL in",""
"31040","105.630305","1.2.0","host","USB","47","URB_CONTROL in",""
"31041","105.718845","host","1.2.0","USB","36","URB_CONTROL in",""
"31042","105.718938","host","1.2.0","USB","36","URB_CONTROL in",""
"31043","105.720308","1.2.0","host","USB","29","URB_CONTROL in",""
"31044","105.723350","1.2.0","host","USB","47","URB_CONTROL in",""
"31045","105.810369","host","1.2.0","USB","36","URB_CONTROL out",""
"31046","105.811312","1.2.0","host","USB","28","URB_CONTROL out",""
"31047","105.811357","host","1.2.0","USB","36","URB_CONTROL in",""
"31048","105.811378","host","1.2.0","USB","36","URB_CONTROL in",""
"31049","105.811406","host","1.2.1","USB","39","URB_BULK out","7bff2000060094010000c9fe"
"31050","105.811472","1.2.1","host","USB","27","URB_BULK out",""
"31051","105.811497","host","1.2.0","USB","36","URB_CONTROL in",""
"31052","105.811511","host","1.2.0","USB","36","URB_CONTROL in",""
"31053","105.811526","host","1.2.1","USB","31","URB_BULK out","01000c00"
"31054","105.811563","1.2.1","host","USB","27","URB_BULK out",""
"31055","105.811595","host","1.2.0","USB","36","URB_CONTROL in",""
"31056","105.811610","host","1.2.0","USB","36","URB_CONTROL in",""
"31057","105.811627","host","1.2.1","USB","29","URB_BULK out","f2ff"
"31058","105.811672","1.2.1","host","USB","27","URB_BULK out",""
"31059","105.811692","host","1.2.0","USB","36","URB_CONTROL in",""
"31060","105.812309","host","1.2.0","USB","36","URB_CONTROL in",""
"31061","105.812337","host","1.2.0","USB","36","URB_CONTROL in",""
"31062","105.812370","host","1.2.0","USB","36","URB_CONTROL in",""
"31063","105.814311","1.2.0","host","USB","47","URB_CONTROL in",""
"31064","105.817317","1.2.0","host","USB","47","URB_CONTROL in",""
"31065","105.820305","1.2.0","host","USB","47","URB_CONTROL in",""
"31066","105.823313","1.2.0","host","USB","47","URB_CONTROL in",""
"31067","105.826306","1.2.0","host","USB","47","URB_CONTROL in",""
"31068","105.829313","1.2.0","host","USB","47","URB_CONTROL in",""
"31069","105.832308","1.2.0","host","USB","47","URB_CONTROL in",""
"31070","105.833368","1.2.1","host","USB","28","URB_BULK in","7a"
"31071","105.833401","host","1.2.1","USB","27","URB_BULK in",""
"31072","105.834403","1.2.1","host","USB","28","URB_BULK in","ff"
"31073","105.834422","host","1.2.1","USB","27","URB_BULK in",""
"31074","105.835308","1.2.0","host","USB","29","URB_CONTROL in",""
"31075","105.835430","1.2.1","host","USB","28","URB_BULK in","20"
"31076","105.835447","host","1.2.1","USB","27","URB_BULK in",""
"31077","105.836475","1.2.1","host","USB","28","URB_BULK in","80"
"31078","105.836493","host","1.2.1","USB","27","URB_BULK in",""
"31079","105.837509","1.2.1","host","USB","28","URB_BULK in","1e"
"31080","105.837526","host","1.2.1","USB","27","URB_BULK in",""
"31081","105.838307","1.2.0","host","USB","47","URB_CONTROL in",""
"31082","105.838552","1.2.1","host","USB","28","URB_BULK in","00"
"31083","105.838579","host","1.2.1","USB","27","URB_BULK in",""
"31084","105.839588","1.2.1","host","USB","28","URB_BULK in","94"
"31085","105.839615","host","1.2.1","USB","27","URB_BULK in",""
"31086","105.840626","1.2.1","host","USB","28","URB_BULK in","01"
"31087","105.840645","host","1.2.1","USB","27","URB_BULK in",""
"31088","105.841311","1.2.0","host","USB","47","URB_CONTROL in",""
"31089","105.841663","1.2.1","host","USB","28","URB_BULK in","00"
"31090","105.841679","host","1.2.1","USB","27","URB_BULK in",""
"31091","105.842700","1.2.1","host","USB","28","URB_BULK in","00"
"31092","105.842718","host","1.2.1","USB","27","URB_BULK in",""
"31093","105.843734","1.2.1","host","USB","28","URB_BULK in","b2"
"31094","105.843751","host","1.2.1","USB","27","URB_BULK in",""
"31095","105.844779","1.2.1","host","USB","28","URB_BULK in","7e"
"31096","105.844800","host","1.2.1","USB","27","URB_BULK in",""
"31097","105.845819","1.2.1","host","USB","28","URB_BULK in","01"
"31098","105.845851","host","1.2.1","USB","27","URB_BULK in",""
"31099","105.846853","1.2.1","host","USB","28","URB_BULK in","00"
"31100","105.846879","host","1.2.1","USB","27","URB_BULK in",""
"31101","105.847886","1.2.1","host","USB","28","URB_BULK in","00"
"31102","105.847902","host","1.2.1","USB","27","URB_BULK in",""
"31103","105.848926","1.2.1","host","USB","28","URB_BULK in","00"
"31104","105.848942","host","1.2.1","USB","27","URB_BULK in",""
"31105","105.849967","1.2.1","host","USB","28","URB_BULK in","14"
"31106","105.849984","host","1.2.1","USB","27","URB_BULK in",""
"31107","105.851003","1.2.1","host","USB","28","URB_BULK in","00"
"31108","105.851030","host","1.2.1","USB","27","URB_BULK in",""
"31109","105.852052","1.2.1","host","USB","28","URB_BULK in","00"
"31110","105.852078","host","1.2.1","USB","27","URB_BULK in",""
"31111","105.853075","1.2.1","host","USB","28","URB_BULK in","00"
"31112","105.853093","host","1.2.1","USB","27","URB_BULK in",""
"31113","105.854118","1.2.1","host","USB","28","URB_BULK in","11"
"31114","105.854135","host","1.2.1","USB","27","URB_BULK in",""
"31115","105.855151","1.2.1","host","USB","28","URB_BULK in","a4"
"31116","105.855169","host","1.2.1","USB","27","URB_BULK in",""
"31117","105.856192","1.2.1","host","USB","28","URB_BULK in","00"
"31118","105.856220","host","1.2.1","USB","27","URB_BULK in",""
"31119","105.857227","1.2.1","host","USB","28","URB_BULK in","00"
"31120","105.857245","host","1.2.1","USB","27","URB_BULK in",""
"31121","105.858299","1.2.1","host","USB","28","URB_BULK in","98"
"31122","105.858316","host","1.2.1","USB","27","URB_BULK in",""
"31123","105.859306","1.2.1","host","USB","28","URB_BULK in","20"
"31124","105.859324","host","1.2.1","USB","27","URB_BULK in",""
"31125","105.860341","1.2.1","host","USB","28","URB_BULK in","00"
"31126","105.860358","host","1.2.1","USB","27","URB_BULK in",""
"31127","105.861381","1.2.1","host","USB","28","URB_BULK in","00"
"31128","105.861409","host","1.2.1","USB","27","URB_BULK in",""
"31129","105.862432","1.2.1","host","USB","28","URB_BULK in","14"
"31130","105.862461","host","1.2.1","USB","27","URB_BULK in",""
"31131","105.863451","1.2.1","host","USB","28","URB_BULK in","00"
"31132","105.863479","host","1.2.1","USB","27","URB_BULK in",""
"31133","105.864493","1.2.1","host","USB","28","URB_BULK in","06"
"31134","105.864512","host","1.2.1","USB","27","URB_BULK in",""
"31135","105.865527","1.2.1","host","USB","28","URB_BULK in","12"
"31136","105.865553","host","1.2.1","USB","27","URB_BULK in",""
"31137","105.866569","1.2.1","host","USB","28","URB_BULK in","01"
"31138","105.866595","host","1.2.1","USB","27","URB_BULK in",""
"31139","105.867602","1.2.1","host","USB","28","URB_BULK in","08"
"31140","105.867620","host","1.2.1","USB","27","URB_BULK in",""
"31141","105.868535","host","1.2.0","USB","36","URB_CONTROL in",""
"31142","105.868582","host","1.2.0","USB","36","URB_CONTROL in",""
"31143","105.868703","1.2.1","host","USB","29","URB_BULK in","4803"
"31144","105.868711","host","1.2.1","USB","27","URB_BULK in",""
"31145","105.870308","1.2.0","host","USB","47","URB_CONTROL in",""
"31146","105.870718","1.2.1","host","USB","28","URB_BULK in","08"
"31147","105.870735","host","1.2.1","USB","27","URB_BULK in",""
"31148","105.871753","1.2.1","host","USB","28","URB_BULK in","00"
"31149","105.871772","host","1.2.1","USB","27","URB_BULK in",""
"31150","105.872803","1.2.1","host","USB","28","URB_BULK in","00"
"31151","105.872831","host","1.2.1","USB","27","URB_BULK in",""
"31152","105.873311","1.2.0","host","USB","47","URB_CONTROL in",""
"31153","105.873828","1.2.1","host","USB","28","URB_BULK in","00"
"31154","105.873857","host","1.2.1","USB","27","URB_BULK in",""
"31155","105.874870","1.2.1","host","USB","28","URB_BULK in","d6"
"31156","105.874898","host","1.2.1","USB","27","URB_BULK in",""
"31157","105.875905","1.2.1","host","USB","28","URB_BULK in","1d"
"31158","105.875934","host","1.2.1","USB","27","URB_BULK in",""
"31159","105.924178","host","1.2.0","USB","36","URB_CONTROL in",""
"31160","105.924244","host","1.2.0","USB","36","URB_CONTROL in",""
"31161","105.926325","1.2.0","host","USB","29","URB_CONTROL in",""
"31162","105.926815","host","1.2.0","USB","36","URB_CONTROL out",""
"31163","105.929320","1.2.0","host","USB","47","URB_CONTROL in",""
"31164","105.931319","1.2.0","host","USB","28","URB_CONTROL out",""
"31165","105.931379","host","1.2.1","USB","39","URB_BULK out","7bff2000060095010000c8fe"
"31166","105.931435","1.2.1","host","USB","27","URB_BULK out",""
"31167","105.931480","host","1.2.1","USB","31","URB_BULK out","00080c00"
"31168","105.931518","1.2.1","host","USB","27","URB_BULK out",""
"31169","105.931567","host","1.2.1","USB","29","URB_BULK out","f3f7"
"31170","105.931603","1.2.1","host","USB","27","URB_BULK out",""
"31171","105.939377","host","1.2.0","USB","36","URB_CONTROL in",""
"31172","105.941317","1.2.0","host","USB","47","URB_CONTROL in",""
"31173","105.953311","1.2.1","host","USB","28","URB_BULK in","7a"
"31174","105.953344","host","1.2.1","USB","27","URB_BULK in",""
"31175","105.954303","1.2.1","host","USB","28","URB_BULK in","ff"
"31176","105.954331","host","1.2.1","USB","27","URB_BULK in",""
"31177","105.955320","1.2.1","host","USB","28","URB_BULK in","20"
"31178","105.955338","host","1.2.1","USB","27","URB_BULK in",""
"31179","105.955426","host","1.2.0","USB","36","URB_CONTROL in",""
"31180","105.956362","1.2.1","host","USB","28","URB_BULK in","80"
"31181","105.956400","host","1.2.1","USB","27","URB_BULK in",""
"31182","105.957321","1.2.0","host","USB","47","URB_CONTROL in",""
"31183","105.957393","1.2.1","host","USB","28","URB_BULK in","16"
"31184","105.957403","host","1.2.1","USB","27","URB_BULK in",""
"31185","105.958437","1.2.1","host","USB","28","URB_BULK in","00"
"31186","105.958465","host","1.2.1","USB","27","URB_BULK in",""
"31187","105.959471","1.2.1","host","USB","28","URB_BULK in","95"
"31188","105.959500","host","1.2.1","USB","27","URB_BULK in",""
"31189","105.960506","1.2.1","host","USB","28","URB_BULK in","01"
"31190","105.960534","host","1.2.1","USB","27","URB_BULK in",""
"31191","105.961555","1.2.1","host","USB","28","URB_BULK in","00"
"31192","105.961573","host","1.2.1","USB","27","URB_BULK in",""
"31193","105.962583","1.2.1","host","USB","28","URB_BULK in","00"
"31194","105.962601","host","1.2.1","USB","27","URB_BULK in",""
"31195","105.963622","1.2.1","host","USB","28","URB_BULK in","b9"
"31196","105.963640","host","1.2.1","USB","27","URB_BULK in",""
"31197","105.964657","1.2.1","host","USB","28","URB_BULK in","7e"
"31198","105.964674","host","1.2.1","USB","27","URB_BULK in",""
"31199","105.965698","1.2.1","host","USB","28","URB_BULK in","00"
"31200","105.965716","host","1.2.1","USB","27","URB_BULK in",""
"31201","105.966731","1.2.1","host","USB","28","URB_BULK in","08"
"31202","105.966748","host","1.2.1","USB","27","URB_BULK in",""
"31203","105.967773","1.2.1","host","USB","28","URB_BULK in","00"
"31204","105.967790","host","1.2.1","USB","27","URB_BULK in",""
"31205","105.968813","1.2.1","host","USB","28","URB_BULK in","00"
"31206","105.968830","host","1.2.1","USB","27","URB_BULK in",""
