"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"300","0.650612","host","1.9.1","USB","27","URB_BULK in",""
"301","0.651523","host","1.9.0","USB","36","URB_CONTROL in",""
"302","0.651652","1.9.1","host","USB","28","URB_BULK in","00"
"303","0.651670","host","1.9.1","USB","27","URB_BULK in",""
"304","0.652613","1.9.1","host","USB","28","URB_BULK in","00"
"305","0.652674","host","1.9.1","USB","27","URB_BULK in",""
"306","0.652969","1.9.0","host","USB","47","URB_CONTROL in",""
"307","0.653646","1.9.1","host","USB","28","URB_BULK in","00"
"308","0.653685","host","1.9.1","USB","27","URB_BULK in",""
"309","0.654693","1.9.1","host","USB","28","URB_BULK in","14"
"310","0.654737","host","1.9.1","USB","27","URB_BULK in",""
"311","0.655728","1.9.1","host","USB","28","URB_BULK in","00"
"312","0.655771","host","1.9.1","USB","27","URB_BULK in",""
"313","0.656761","1.9.1","host","USB","28","URB_BULK in","00"
"314","0.656802","host","1.9.1","USB","27","URB_BULK in",""
"315","0.657799","1.9.1","host","USB","28","URB_BULK in","00"
"316","0.657843","host","1.9.1","USB","27","URB_BULK in",""
"317","0.657975","1.1.2","host","USB","35","URB_INTERRUPT in","02000001f0ff0000"
"318","0.657998","host","1.1.2","USB","27","URB_INTERRUPT in",""
"319","0.658852","1.9.1","host","USB","28","URB_BULK in","11"
"320","0.658919","host","1.9.1","USB","27","URB_BULK in",""
"321","0.659883","1.9.1","host","USB","28","URB_BULK in","a4"
"322","0.659936","host","1.9.1","USB","27","URB_BULK in",""
"323","0.660972","1.9.1","host","USB","28","URB_BULK in","00"
"324","0.661015","host","1.9.1","USB","27","URB_BULK in",""
"325","0.661985","1.9.1","host","USB","28","URB_BULK in","00"
"326","0.662052","host","1.9.1","USB","27","URB_BULK in",""
"327","0.662997","1.9.1","host","USB","28","URB_BULK in","98"
"328","0.663053","host","1.9.1","USB","27","URB_BULK in",""
"329","0.664029","1.9.1","host","USB","28","URB_BULK in","20"
"330","0.664078","host","1.9.1","USB","27","URB_BULK in",""
"331","0.665072","1.9.1","host","USB","28","URB_BULK in","00"
"332","0.665126","host","1.9.1","USB","27","URB_BULK in",""
"333","0.665984","1.1.2","host","USB","35","URB_INTERRUPT in","02000001f0ff0000"
"334","0.666045","host","1.1.2","USB","27","URB_INTERRUPT in",""
"335","0.666096","1.9.1","host","USB","28","URB_BULK in","00"
"336","0.666114","host","1.9.1","USB","27","URB_BULK in",""
"337","0.667155","1.9.1","host","USB","28","URB_BULK in","14"
"338","0.667222","host","1.9.1","USB","27","URB_BULK in",""
"339","0.668191","1.9.1","host","USB","28","URB_BULK in","00"
"340","0.668254","host","1.9.1","USB","27","URB_BULK in",""
"341","0.669222","1.9.1","host","USB","28","URB_BULK in","06"
"342","0.669268","host","1.9.1","USB","27","URB_BULK in",""
"343","0.670256","1.9.1","host","USB","28","URB_BULK in","12"
"344","0.670302","host","1.9.1","USB","27","URB_BULK in",""
"345","0.671297","1.9.1","host","USB","28","URB_BULK in","01"
"346","0.671343","host","1.9.1","USB","27","URB_BULK in",""
"347","0.672330","1.9.1","host","USB","28","URB_BULK in","08"
"348","0.672373","host","1.9.1","USB","27","URB_BULK in",""
"349","0.673374","1.9.1","host","USB","28","URB_BULK in","48"
"350","0.673419","host","1.9.1","USB","27","URB_BULK in",""
"351","0.673979","1.1.2","host","USB","35","URB_INTERRUPT in","02000001f0ff0000"
"352","0.674021","host","1.1.2","USB","27","URB_INTERRUPT in",""
"353","0.674411","1.9.1","host","USB","28","URB_BULK in","03"
"354","0.674459","host","1.9.1","USB","27","URB_BULK in",""
"355","0.675453","1.9.1","host","USB","28","URB_BULK in","08"
"356","0.675513","host","1.9.1","USB","27","URB_BULK in",""
"357","0.676508","1.9.1","host","USB","28","URB_BULK in","00"
"358","0.676552","host","1.9.1","USB","27","URB_BULK in",""
"359","0.677526","1.9.1","host","USB","28","URB_BULK in","00"
"360","0.677571","host","1.9.1","USB","27","URB_BULK in",""
"361","0.678559","1.9.1","host","USB","28","URB_BULK in","00"
"362","0.678606","host","1.9.1","USB","27","URB_BULK in",""
"363","0.679549","host","1.9.0","USB","36","URB_CONTROL in",""
"364","0.679595","1.9.1","host","USB","28","URB_BULK in","d6"
"365","0.679616","host","1.9.1","USB","27","URB_BULK in",""
"366","0.679647","host","1.9.0","USB","36","URB_CONTROL in",""
"367","0.680627","1.9.1","host","USB","28","URB_BULK in","1d"
"368","0.680675","host","1.9.1","USB","27","URB_BULK in",""
"369","0.680966","1.9.0","host","USB","47","URB_CONTROL in",""
"370","0.682529","host","1.9.0","USB","36","URB_CONTROL in",""
"371","0.682590","host","1.9.0","USB","36","URB_CONTROL in",""
"372","0.683993","1.9.0","host","USB","47","URB_CONTROL in",""
"373","0.685990","1.1.2","host","USB","35","URB_INTERRUPT in","02000001f0ff0000"
